R,bos,dir,entry,grade,maturity,member_det,member_event,mode,nest_depth,net,ote,outcome,phase,quad,sl,strength,sweep,sym,target,ts,zone_hi,zone_lo
4.14,False,SHORT,42300.0,6,0.0,fvg_n,FVG_N_RETEST,intrabar,2,3.7606,True,target,True,early/A,42485.0,0.6,True,BOSCHLTD,41535.0,2026-07-07T09:45:00+05:30,42005.0,41905.0
4.14,False,SHORT,42300.0,6,0.0,fvg_n,FVG_N_RETEST,intrabar,2,3.7606,True,target,True,early/A,42485.0,0.6,True,BOSCHLTD,41535.0,2026-07-07T09:50:00+05:30,42005.0,41905.0
4.14,False,SHORT,42300.0,6,0.0,fvg_n,FVG_N_RETEST,intrabar,2,3.7606,True,target,True,early/A,42485.0,0.6,True,BOSCHLTD,41535.0,2026-07-07T10:00:00+05:30,42115.0,41930.0
4.14,False,SHORT,42300.0,7,0.863,ob_taught,MIT_RETEST,intrabar,2,3.7606,True,target,True,early/A,42485.0,0.7,True,BOSCHLTD,41535.0,2026-07-07T10:15:00+05:30,42200.0,42010.0
4.14,False,SHORT,42300.0,6,0.863,fvg_n,FVG_N_RETEST,intrabar,2,3.7606,True,target,False,early/A,42485.0,0.6,True,BOSCHLTD,41535.0,2026-07-07T11:00:00+05:30,42115.0,41930.0
4.14,False,SHORT,42300.0,6,0.863,fvg_n,FVG_N_RETEST,intrabar,2,3.7606,True,target,False,early/A,42485.0,0.6,True,BOSCHLTD,41535.0,2026-07-07T11:05:00+05:30,42115.0,41930.0
-1.0,False,SHORT,41810.0,3,0.863,fvg_n,IFVG_RETEST,intrabar,0,-2.9049,True,stop,False,early/A,41840.0,0.6,True,BOSCHLTD,41535.0,2026-07-07T11:10:00+05:30,41840.0,41780.0
-1.0,False,SHORT,41862.5,2,0.863,fvg_n,FVG_N_RETEST,intrabar,0,-2.5417,True,stop,False,early/A,41900.0,0.6,False,BOSCHLTD,41535.0,2026-07-07T11:15:00+05:30,41900.0,41825.0
5.27,False,SHORT,42022.5,2,0.863,fvg_n,FVG_N_RETEST,intrabar,0,4.5951,True,target,False,early/A,42115.0,0.6,False,BOSCHLTD,41535.0,2026-07-07T11:40:00+05:30,42115.0,41930.0
8.0,False,SHORT,457.0,2,0.0,ob_taught,BRK_RETEST,intrabar,0,6.5902,True,target,False,early/A,457.45,0.7,True,APOLLOTYRE,453.4,2026-07-08T09:20:00+05:30,457.45,456.55
18.89,False,SHORT,1051.05,5,0.0,fvg_n,FVG_N_RETEST,intrabar,2,17.7906,True,target,False,early/A,1052.4,0.6,True,BAJFINANCE,1025.55,2026-07-08T09:20:00+05:30,1046.8,1042.4
